구역,단지명,동,호,원본공시가격_2026_억,순위기준가격_2026_억,저층기준층,최고가격층,최고층,보정기준
4구역,한양4차,43,503,64.820000,62.917636,1,12,13,13층 10% 보정
4구역,한양4차,43,505,64.820000,62.917636,1,12,13,13층 10% 보정
4구역,한양4차,43,601,65.870000,63.469545,1,12,13,13층 10% 보정
4구역,한양4차,43,602,65.870000,63.469545,1,12,13,13층 10% 보정
4구역,한양4차,43,603,65.870000,63.469545,1,12,13,13층 10% 보정
4구역,한양4차,43,605,65.870000,63.469545,1,12,13,13층 10% 보정
4구역,한양4차,43,701,66.770000,64.021455,1,12,13,13층 10% 보정
4구역,한양4차,43,702,66.770000,64.021455,1,12,13,13층 10% 보정
4구역,한양4차,43,703,66.770000,64.021455,1,12,13,13층 10% 보정
4구역,한양4차,43,705,66.770000,64.021455,1,12,13,13층 10% 보정
4구역,한양4차,43,801,66.770000,64.573364,1,12,13,13층 10% 보정
4구역,한양4차,43,802,66.770000,64.573364,1,12,13,13층 10% 보정
4구역,한양4차,43,803,66.770000,64.573364,1,12,13,13층 10% 보정
4구역,한양4차,43,805,66.770000,64.573364,1,12,13,13층 10% 보정
4구역,한양4차,43,901,66.770000,65.125273,1,12,13,13층 10% 보정
4구역,한양4차,43,902,66.770000,65.125273,1,12,13,13층 10% 보정
4구역,한양4차,43,903,66.770000,65.125273,1,12,13,13층 10% 보정
4구역,한양4차,43,905,66.770000,65.125273,1,12,13,13층 10% 보정
4구역,한양4차,43,1001,66.770000,65.677182,1,12,13,13층 10% 보정
4구역,한양4차,43,1002,66.770000,65.677182,1,12,13,13층 10% 보정
4구역,한양4차,43,1003,66.770000,65.677182,1,12,13,13층 10% 보정
4구역,한양4차,43,1005,66.770000,65.677182,1,12,13,13층 10% 보정
4구역,한양4차,43,1101,66.770000,66.229091,1,12,13,13층 10% 보정
4구역,한양4차,43,1102,66.770000,66.229091,1,12,13,13층 10% 보정
4구역,한양4차,43,1103,66.770000,66.229091,1,12,13,13층 10% 보정
4구역,한양4차,43,1105,66.770000,66.229091,1,12,13,13층 10% 보정
4구역,한양4차,43,1201,66.770000,66.781000,1,12,13,13층 10% 보정
4구역,한양4차,43,1202,66.770000,66.781000,1,12,13,13층 10% 보정
4구역,한양4차,43,1203,66.770000,66.781000,1,12,13,13층 10% 보정
4구역,한양4차,43,1205,66.770000,66.781000,1,12,13,13층 10% 보정
4구역,한양4차,43,1301,65.870000,66.229091,1,12,13,13층 10% 보정
4구역,한양4차,43,1302,65.870000,66.229091,1,12,13,13층 10% 보정
4구역,한양4차,43,1303,65.870000,66.229091,1,12,13,13층 10% 보정
4구역,한양4차,43,1305,65.870000,66.229091,1,12,13,13층 10% 보정
4구역,한양4차,45,101,32.150000,32.150000,1,12,13,13층 10% 보정
4구역,한양4차,45,102,32.150000,32.150000,1,12,13,13층 10% 보정
4구역,한양4차,45,103,32.150000,32.150000,1,12,13,13층 10% 보정
4구역,한양4차,45,105,32.150000,32.150000,1,12,13,13층 10% 보정
4구역,한양4차,45,106,32.150000,32.150000,1,12,13,13층 10% 보정
4구역,한양4차,45,107,32.150000,32.150000,1,12,13,13층 10% 보정
4구역,한양4차,45,108,32.150000,32.150000,1,12,13,13층 10% 보정
4구역,한양4차,45,201,33.050000,32.442273,1,12,13,13층 10% 보정
4구역,한양4차,45,202,33.050000,32.442273,1,12,13,13층 10% 보정
4구역,한양4차,45,203,33.050000,32.442273,1,12,13,13층 10% 보정
4구역,한양4차,45,205,33.050000,32.442273,1,12,13,13층 10% 보정
4구역,한양4차,45,206,33.050000,32.442273,1,12,13,13층 10% 보정
4구역,한양4차,45,207,33.050000,32.442273,1,12,13,13층 10% 보정
4구역,한양4차,45,208,33.050000,32.442273,1,12,13,13층 10% 보정
4구역,한양4차,45,301,33.750000,32.734545,1,12,13,13층 10% 보정
4구역,한양4차,45,302,33.750000,32.734545,1,12,13,13층 10% 보정
4구역,한양4차,45,303,33.750000,32.734545,1,12,13,13층 10% 보정
4구역,한양4차,45,305,33.750000,32.734545,1,12,13,13층 10% 보정
4구역,한양4차,45,306,33.750000,32.734545,1,12,13,13층 10% 보정
4구역,한양4차,45,307,33.750000,32.734545,1,12,13,13층 10% 보정
4구역,한양4차,45,308,33.750000,32.734545,1,12,13,13층 10% 보정
4구역,한양4차,45,401,34.200000,33.026818,1,12,13,13층 10% 보정
4구역,한양4차,45,402,34.200000,33.026818,1,12,13,13층 10% 보정
4구역,한양4차,45,403,34.200000,33.026818,1,12,13,13층 10% 보정
4구역,한양4차,45,405,34.200000,33.026818,1,12,13,13층 10% 보정
4구역,한양4차,45,406,34.200000,33.026818,1,12,13,13층 10% 보정
4구역,한양4차,45,407,34.200000,33.026818,1,12,13,13층 10% 보정
4구역,한양4차,45,408,34.200000,33.026818,1,12,13,13층 10% 보정
4구역,한양4차,45,501,34.200000,33.319091,1,12,13,13층 10% 보정
4구역,한양4차,45,502,34.200000,33.319091,1,12,13,13층 10% 보정
4구역,한양4차,45,503,34.200000,33.319091,1,12,13,13층 10% 보정
4구역,한양4차,45,505,34.200000,33.319091,1,12,13,13층 10% 보정
4구역,한양4차,45,506,34.200000,33.319091,1,12,13,13층 10% 보정
4구역,한양4차,45,507,34.200000,33.319091,1,12,13,13층 10% 보정
4구역,한양4차,45,508,34.200000,33.319091,1,12,13,13층 10% 보정
4구역,한양4차,45,601,34.620000,33.611364,1,12,13,13층 10% 보정
4구역,한양4차,45,602,34.620000,33.611364,1,12,13,13층 10% 보정
4구역,한양4차,45,603,34.620000,33.611364,1,12,13,13층 10% 보정
4구역,한양4차,45,605,34.620000,33.611364,1,12,13,13층 10% 보정
4구역,한양4차,45,606,34.620000,33.611364,1,12,13,13층 10% 보정
4구역,한양4차,45,607,34.620000,33.611364,1,12,13,13층 10% 보정
4구역,한양4차,45,608,34.620000,33.611364,1,12,13,13층 10% 보정
4구역,한양4차,45,701,35.000000,33.903636,1,12,13,13층 10% 보정
4구역,한양4차,45,702,35.000000,33.903636,1,12,13,13층 10% 보정
4구역,한양4차,45,703,35.000000,33.903636,1,12,13,13층 10% 보정
4구역,한양4차,45,705,35.000000,33.903636,1,12,13,13층 10% 보정
4구역,한양4차,45,706,35.000000,33.903636,1,12,13,13층 10% 보정
4구역,한양4차,45,707,35.000000,33.903636,1,12,13,13층 10% 보정
4구역,한양4차,45,708,35.000000,33.903636,1,12,13,13층 10% 보정
4구역,한양4차,45,801,35.000000,34.195909,1,12,13,13층 10% 보정
4구역,한양4차,45,802,35.000000,34.195909,1,12,13,13층 10% 보정
4구역,한양4차,45,803,35.000000,34.195909,1,12,13,13층 10% 보정
4구역,한양4차,45,805,35.000000,34.195909,1,12,13,13층 10% 보정
4구역,한양4차,45,806,35.000000,34.195909,1,12,13,13층 10% 보정
4구역,한양4차,45,807,35.000000,34.195909,1,12,13,13층 10% 보정
4구역,한양4차,45,808,35.000000,34.195909,1,12,13,13층 10% 보정
4구역,한양4차,45,901,35.000000,34.488182,1,12,13,13층 10% 보정
4구역,한양4차,45,902,35.000000,34.488182,1,12,13,13층 10% 보정
4구역,한양4차,45,903,35.000000,34.488182,1,12,13,13층 10% 보정
4구역,한양4차,45,905,35.000000,34.488182,1,12,13,13층 10% 보정
4구역,한양4차,45,906,35.000000,34.488182,1,12,13,13층 10% 보정
4구역,한양4차,45,907,35.000000,34.488182,1,12,13,13층 10% 보정
4구역,한양4차,45,908,35.000000,34.488182,1,12,13,13층 10% 보정
4구역,한양4차,45,1001,35.000000,34.780455,1,12,13,13층 10% 보정
4구역,한양4차,45,1002,35.000000,34.780455,1,12,13,13층 10% 보정
4구역,한양4차,45,1003,35.000000,34.780455,1,12,13,13층 10% 보정
4구역,한양4차,45,1005,35.000000,34.780455,1,12,13,13층 10% 보정
4구역,한양4차,45,1006,35.000000,34.780455,1,12,13,13층 10% 보정
4구역,한양4차,45,1007,35.000000,34.780455,1,12,13,13층 10% 보정
4구역,한양4차,45,1008,35.000000,34.780455,1,12,13,13층 10% 보정
4구역,한양4차,45,1101,35.000000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1102,35.000000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1103,35.000000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1105,35.000000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1106,35.000000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1107,35.000000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1108,35.000000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1201,35.000000,35.365000,1,12,13,13층 10% 보정
4구역,한양4차,45,1202,35.000000,35.365000,1,12,13,13층 10% 보정
4구역,한양4차,45,1203,35.000000,35.365000,1,12,13,13층 10% 보정
4구역,한양4차,45,1205,35.000000,35.365000,1,12,13,13층 10% 보정
4구역,한양4차,45,1206,35.000000,35.365000,1,12,13,13층 10% 보정
4구역,한양4차,45,1207,35.000000,35.365000,1,12,13,13층 10% 보정
4구역,한양4차,45,1208,35.000000,35.365000,1,12,13,13층 10% 보정
4구역,한양4차,45,1301,34.620000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1302,34.620000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1303,34.620000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1305,34.620000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1306,34.620000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1307,34.620000,35.072727,1,12,13,13층 10% 보정
4구역,한양4차,45,1308,34.620000,35.072727,1,12,13,13층 10% 보정
4구역,한양6차,61,101,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,102,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,103,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,105,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,106,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,107,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,109,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,110,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,111,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,112,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,113,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,114,33.760000,33.760000,1,11,12,12층 10% 보정
4구역,한양6차,61,201,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,202,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,203,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,205,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,206,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,207,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,208,34.420000,34.420000,2,11,12,12층 10% 보정
4구역,한양6차,61,209,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,210,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,211,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,212,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,213,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,214,34.420000,34.097600,1,11,12,12층 10% 보정
4구역,한양6차,61,301,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,302,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,303,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,305,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,306,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,307,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,308,35.220000,34.802444,2,11,12,12층 10% 보정
4구역,한양6차,61,309,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,310,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,311,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,312,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,313,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,314,35.220000,34.435200,1,11,12,12층 10% 보정
4구역,한양6차,61,401,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,402,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,403,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,405,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,406,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,407,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,408,35.750000,35.184889,2,11,12,12층 10% 보정
4구역,한양6차,61,409,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,410,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,411,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,412,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,413,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,414,35.750000,34.772800,1,11,12,12층 10% 보정
4구역,한양6차,61,501,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,502,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,503,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,505,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,506,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,507,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,508,35.750000,35.567333,2,11,12,12층 10% 보정
4구역,한양6차,61,509,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,510,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,511,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,512,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,513,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,514,35.750000,35.110400,1,11,12,12층 10% 보정
4구역,한양6차,61,601,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,602,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,603,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,605,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,606,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,607,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,608,36.260000,35.949778,2,11,12,12층 10% 보정
4구역,한양6차,61,609,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,610,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,611,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,612,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,613,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,614,36.260000,35.448000,1,11,12,12층 10% 보정
4구역,한양6차,61,701,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,702,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,703,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,705,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,706,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,707,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,708,36.690000,36.332222,2,11,12,12층 10% 보정
4구역,한양6차,61,709,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,710,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,711,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,712,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,713,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,714,36.690000,35.785600,1,11,12,12층 10% 보정
4구역,한양6차,61,801,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,802,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,803,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,805,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,806,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,807,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,808,36.690000,36.714667,2,11,12,12층 10% 보정
4구역,한양6차,61,809,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,810,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,811,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,812,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,813,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,814,36.690000,36.123200,1,11,12,12층 10% 보정
4구역,한양6차,61,901,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,902,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,903,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,905,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,906,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,907,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,908,36.690000,37.097111,2,11,12,12층 10% 보정
4구역,한양6차,61,909,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,910,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,911,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,912,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,913,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,914,36.690000,36.460800,1,11,12,12층 10% 보정
4구역,한양6차,61,1001,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1002,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1003,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1005,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1006,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1007,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1008,36.690000,37.479556,2,11,12,12층 10% 보정
4구역,한양6차,61,1009,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1010,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1011,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1012,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1013,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1014,36.690000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1101,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1102,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1103,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1105,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1106,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1107,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1108,36.690000,37.862000,2,11,12,12층 10% 보정
4구역,한양6차,61,1109,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1110,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1111,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1112,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1113,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1114,36.690000,37.136000,1,11,12,12층 10% 보정
4구역,한양6차,61,1201,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1202,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1203,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1205,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1206,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1207,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1208,36.260000,37.479556,2,11,12,12층 10% 보정
4구역,한양6차,61,1209,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1210,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1211,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1212,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1213,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,61,1214,36.260000,36.798400,1,11,12,12층 10% 보정
4구역,한양6차,62,101,41.260000,41.260000,1,11,12,12층 10% 보정
4구역,한양6차,62,102,41.260000,41.260000,1,11,12,12층 10% 보정
4구역,한양6차,62,103,41.260000,41.260000,1,11,12,12층 10% 보정
4구역,한양6차,62,105,41.260000,41.260000,1,11,12,12층 10% 보정
4구역,한양6차,62,106,41.260000,41.260000,1,11,12,12층 10% 보정
4구역,한양6차,62,107,41.260000,41.260000,1,11,12,12층 10% 보정
4구역,한양6차,62,201,46.040000,41.672600,1,11,12,12층 10% 보정
4구역,한양6차,62,202,46.040000,41.672600,1,11,12,12층 10% 보정
4구역,한양6차,62,203,46.040000,41.672600,1,11,12,12층 10% 보정
4구역,한양6차,62,205,46.040000,41.672600,1,11,12,12층 10% 보정
4구역,한양6차,62,206,46.040000,41.672600,1,11,12,12층 10% 보정
4구역,한양6차,62,207,46.040000,41.672600,1,11,12,12층 10% 보정
4구역,한양6차,62,301,47.220000,42.085200,1,11,12,12층 10% 보정
4구역,한양6차,62,302,47.220000,42.085200,1,11,12,12층 10% 보정
4구역,한양6차,62,303,47.220000,42.085200,1,11,12,12층 10% 보정
4구역,한양6차,62,305,47.220000,42.085200,1,11,12,12층 10% 보정
4구역,한양6차,62,306,47.220000,42.085200,1,11,12,12층 10% 보정
4구역,한양6차,62,307,47.220000,42.085200,1,11,12,12층 10% 보정
4구역,한양6차,62,401,48.480000,42.497800,1,11,12,12층 10% 보정
4구역,한양6차,62,402,48.480000,42.497800,1,11,12,12층 10% 보정
4구역,한양6차,62,403,48.480000,42.497800,1,11,12,12층 10% 보정
4구역,한양6차,62,405,48.480000,42.497800,1,11,12,12층 10% 보정
4구역,한양6차,62,406,48.480000,42.497800,1,11,12,12층 10% 보정
4구역,한양6차,62,407,48.480000,42.497800,1,11,12,12층 10% 보정
4구역,한양6차,62,501,48.480000,42.910400,1,11,12,12층 10% 보정
4구역,한양6차,62,502,48.480000,42.910400,1,11,12,12층 10% 보정
4구역,한양6차,62,503,48.480000,42.910400,1,11,12,12층 10% 보정
4구역,한양6차,62,505,48.480000,42.910400,1,11,12,12층 10% 보정
4구역,한양6차,62,506,48.480000,42.910400,1,11,12,12층 10% 보정
4구역,한양6차,62,507,48.480000,42.910400,1,11,12,12층 10% 보정
4구역,한양6차,62,601,49.440000,43.323000,1,11,12,12층 10% 보정
4구역,한양6차,62,602,49.440000,43.323000,1,11,12,12층 10% 보정
4구역,한양6차,62,603,49.440000,43.323000,1,11,12,12층 10% 보정
4구역,한양6차,62,605,49.440000,43.323000,1,11,12,12층 10% 보정
4구역,한양6차,62,606,49.440000,43.323000,1,11,12,12층 10% 보정
4구역,한양6차,62,607,49.440000,43.323000,1,11,12,12층 10% 보정
4구역,한양6차,62,701,51.410000,43.735600,1,11,12,12층 10% 보정
4구역,한양6차,62,702,51.410000,43.735600,1,11,12,12층 10% 보정
4구역,한양6차,62,703,51.410000,43.735600,1,11,12,12층 10% 보정
4구역,한양6차,62,705,51.410000,43.735600,1,11,12,12층 10% 보정
4구역,한양6차,62,706,51.410000,43.735600,1,11,12,12층 10% 보정
4구역,한양6차,62,707,51.410000,43.735600,1,11,12,12층 10% 보정
4구역,한양6차,62,801,51.410000,44.148200,1,11,12,12층 10% 보정
4구역,한양6차,62,802,51.410000,44.148200,1,11,12,12층 10% 보정
4구역,한양6차,62,803,51.410000,44.148200,1,11,12,12층 10% 보정
4구역,한양6차,62,805,51.410000,44.148200,1,11,12,12층 10% 보정
4구역,한양6차,62,806,51.410000,44.148200,1,11,12,12층 10% 보정
4구역,한양6차,62,807,51.410000,44.148200,1,11,12,12층 10% 보정
4구역,한양6차,62,901,51.410000,44.560800,1,11,12,12층 10% 보정
4구역,한양6차,62,902,51.410000,44.560800,1,11,12,12층 10% 보정
4구역,한양6차,62,903,51.410000,44.560800,1,11,12,12층 10% 보정
4구역,한양6차,62,905,51.410000,44.560800,1,11,12,12층 10% 보정
4구역,한양6차,62,906,51.410000,44.560800,1,11,12,12층 10% 보정
4구역,한양6차,62,907,51.410000,44.560800,1,11,12,12층 10% 보정
4구역,한양6차,62,1001,51.410000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1002,51.410000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1003,51.410000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1005,51.410000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1006,51.410000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1007,51.410000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1101,51.410000,45.386000,1,11,12,12층 10% 보정
4구역,한양6차,62,1102,51.410000,45.386000,1,11,12,12층 10% 보정
4구역,한양6차,62,1103,51.410000,45.386000,1,11,12,12층 10% 보정
4구역,한양6차,62,1105,51.410000,45.386000,1,11,12,12층 10% 보정
4구역,한양6차,62,1106,51.410000,45.386000,1,11,12,12층 10% 보정
4구역,한양6차,62,1107,51.410000,45.386000,1,11,12,12층 10% 보정
4구역,한양6차,62,1201,49.440000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1202,49.440000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1203,49.440000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1205,49.440000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1206,49.440000,44.973400,1,11,12,12층 10% 보정
4구역,한양6차,62,1207,49.440000,44.973400,1,11,12,12층 10% 보정
4구역,현대8차,91,101,34.850000,34.850000,1,11,12,12층 10% 보정
4구역,현대8차,91,102,34.850000,34.850000,1,11,12,12층 10% 보정
4구역,현대8차,91,103,34.850000,34.850000,1,11,12,12층 10% 보정
4구역,현대8차,91,104,34.160000,34.160000,1,11,12,12층 10% 보정
4구역,현대8차,91,105,34.160000,34.160000,1,11,12,12층 10% 보정
4구역,현대8차,91,106,34.850000,34.850000,1,11,12,12층 10% 보정
4구역,현대8차,91,107,34.850000,34.850000,1,11,12,12층 10% 보정
4구역,현대8차,91,108,34.850000,34.850000,1,11,12,12층 10% 보정
4구역,현대8차,91,110,34.510000,34.510000,1,11,12,12층 10% 보정
4구역,현대8차,91,111,34.510000,34.510000,1,11,12,12층 10% 보정
4구역,현대8차,91,201,35.650000,35.198500,1,11,12,12층 10% 보정
4구역,현대8차,91,202,35.650000,35.198500,1,11,12,12층 10% 보정
